id,failure_id,asset_config_id,event_description,mode_id,mode_description,date,time,detection,service_delay,immediate_investigation,type,safety_failure,hazard_id,cm_description,replaced_asset_config_id,cm_start_date,cm_start_time,cm_end_date,cm_end_time,oem_failure_reference
,16384,STC-ATS-RL,T 113- Did not assigned the run automatically,VOBC07,Train did not pick up assignment,27/02/2019,11:25,Inspection,0,Software issue,Software,Yes,HZ238,"06:27 LC Run assigned manually from ATS
 Known Issue as per Thales SIG team",None,27/02/2019,14:25,28/04/2019,16:25,
,16394,STC-ATS-WS-1,"ATS workstation no.2 is lagging, delay in transmission of train information",ATS07,ATS lose control on trains,27/02/2019,12:45,Inspection,0,Software issue,Software,Yes,HZ216,"10:48 informed to Thales SIG
 SMC FC informed to RKH FC to advice LC to restart ATS WKS as per request by Thales SIG
 Known Issue as per Thales team.
 2/26/2019  8:05 SMC STC team updated As it is a recurring Fault ,hence it  was kept Under Observation for longer period. ",None,27/02/2019,15:45,28/04/2019,17:45,
,16876,STC-ZC-24,"RSDT010- Zone Controller ZC24-A Lost Communication with ATS, Alarm triggered.",ZC01,Zone Controller Comms failure,27/02/2019,16:44,Inspection,0,Software issue,Software,Yes,HZ380,"Network restored,Communication re-established",None,27/02/2019,19:44,28/04/2019,21:44,
,16878,STC-ZC-24,ATS and Zone Controller 24 B Communication lost,ZC01,Zone Controller Comms failure,27/02/2019,18:56,Inspection,0,Software issue,Software,Yes,HZ241,"06:00 LC action, Zone Controller 24 B restarted.Fault normalised.
 Known Issue as per Thales SIG team.",None,27/02/2019,21:56,28/04/2019,23:56,
,16886,STC-ATS-SRS,"Fault Alarm-ATS SRS2 and SCADA ::CE-SCADA RED communication lost, frequently appearing in the alarm section of the ATS alarm page",ATS05,ATS SRS failure,27/02/2019,21:34,Inspection,0,Software issue,Software,Yes,HZ286,"Issue updated to DNP,MSI,SMC &FRT team.Fault self normalized",None,28/02/2019,00:34,29/04/2019,02:34,
,16944,STC-ZC-24,ATS and Zone Controller 24 B Communication lost at 06:00 and 06:02,ZC01,Zone Controller Comms failure,28/02/2019,14:42,Inspection,0,Software issue,Software,Yes,HZ240,"06:04  LC action, Zone Controller 24 B restarted. Fault normalized.
 Known Issue as per Thales SIG team.",None,28/02/2019,17:42,29/04/2019,19:42,
,16945,STC-VOBC-T118,T118 Emergency Brake applied due to Over-speed in UTO mode,VOBC05,Overspeed,28/02/2019,19:42,Inspection,0,overspeed,Software,Yes,HZ276,"19:55 informed to Thales SIG
 19:39  EB normalized after remote reset by LC",None,28/02/2019,22:42,30/04/2019,00:42,
,16958,STC-VOBC-T103,"Misalignment of T103 at ECZ, platform 1, observed in ATS.",VOBC03,VOBC stopping point inaccurate,01/03/2019,07:11,Inspection,0,Alignment issue,Hardware,Yes,HZ75,"9:45 Informed to KS  & RST team 
 09:45: RKH FC verbally informed SMC FC that T103 brake pad release failure
 09:45-09:50: SMC FC checked in SCADA and found actual failure is brake pad failing release (4th axle) in T car BCU 2 logged at 09:17:49 and cleared at 09:17:50
 09:50: Informed to KS team to dispatch their team along with FRT team.KS informed that since the failure has cleared itself, they would download the logs and carry out further investigation once the train would reach depot.Same informed to SMC RST team as well.
 11:04: RKH FC informed SMC FC that the train is being removed from service for further investigation
 11:09: Train moved to depot
 KS and SMC RST team updates:17:50
 15:00 - 16:00 T Car BCU 2 was replaced by KS team. Fault Rectified. 
 17:52 updated RKH FC
 ",None,01/03/2019,10:11,30/04/2019,12:11,
,16967,STC-VOBC-T103,"As observed For T 103- alarm, ' train did not align in ATO Mode ' was in Low category alarm.",VOBC03,VOBC stopping point inaccurate,01/03/2019,10:03,Inspection,0,Alignment issue,Hardware,No,,"As per Thales SIG Team, it is as per design.  Not a fault",None,01/03/2019,13:03,30/04/2019,15:03,
,16970,STC-ATS-SRS,ATS SRS 2 and SCADA communication lost,ATS05,ATS SRS failure,01/03/2019,10:25,Inspection,0,Software issue,Software,Yes,HZ183,"13:00 Informed to SMC TEL and Thales SIG.
 as per Thales SIG Scada to ATS link is intermittently down but as per Thales SIG side No issues from their side. SMC TEL and Thales SCD team updated that NETTRAC Server is up, but still intermittent alarm in ATS.
 Informed to Thales DNP team.
 Previous WO reported  WO-16886 assigned to STC
 23:30 SMC TEL team restarted the NETRAC services.
 Indication of third rail showing normal in ATS ",None,01/03/2019,13:25,30/04/2019,15:25,
,17010,STC-VOBC-T107,T107 did not picked up run assignment,VOBC07,Train did not pick up assignment,01/03/2019,10:28,Inspection,0,Signalling software issue on ATS train assignment,Software,No,,"Manually assigned run, under investigation by Thales",None,01/03/2019,13:28,30/04/2019,15:28,
,17011,STC-VOBC-T122,T122 did not picked up run assignment,VOBC07,Train did not pick up assignment,01/03/2019,10:31,Inspection,0,Signalling software issue on ATS train assignment,Software,No,,"Manually assigned run, under investigation by Thales",None,01/03/2019,13:31,30/04/2019,15:31,
,17046,STC-ZC-24,"Alarm on ATS, ZC-24 Has lost a redundant communication link.",ZC01,Zone Controller Comms failure,02/03/2019,00:30,Inspection,0,Software issue,Software,Yes,HZ50,"LC done the remote reset then normalized.
 19:40 Informed to Thales Sig team and it is a known issue to them",None,02/03/2019,03:30,01/05/2019,05:30,
,17074,STC-ZC-24,ATS and Zone Controller 24 B Communication lost,ZC01,Zone Controller Comms failure,02/03/2019,04:12,Inspection,0,Software issue,Software,Yes,HZ381,"Network restored,Communication re-established",None,02/03/2019,07:12,01/05/2019,09:12,
,17082,STC-ATS-WS1,ICC: ATS crashed of LC-1 work station,ATS04,ATS software crash,02/03/2019,04:38,Inspection,0,Software issue,Software,No,,"LC Restarted the application, Issue Normalized , Under Investigation by Thales ",None,02/03/2019,07:38,01/05/2019,09:38,
,17083,STC-ATS-LC1,ICC: ATS of LC 1 is not displaying dwelling time for auto launch trains in Depot stabling,ATS03,ATS dwell time not displayed,02/03/2019,04:57,Inspection,0,Software issue,Software,No,,under investigation by Thales,None,02/03/2019,07:57,01/05/2019,09:57,
,17110,STC-ZC-24,ZC-24 reports ZC-2 has lost redundant communication link,ZC01,Zone Controller Comms failure,02/03/2019,05:04,Inspection,0,Software issue,Software,Yes,HZ171,"15:15 LC done remote reset then normalized.
 15:50 Informed to Thales Sig team.",None,02/03/2019,08:04,01/05/2019,10:04,
,17117,STC-VOBC-T122,"T122 indicating HELD and not moving while routed form SGP-2437 to Pseudo platform SBL 5,SBL 7 and SBL 8.",VOBC02,VOBC-ATS comms failure,03/03/2019,00:22,Inspection,0,Software issue,Software,No,,"17:45 Informed to Thales Sig team, it is a known issue to them and will be solved in next software.
 16:25 LC reset the route and then given route from train to signal.",None,03/03/2019,03:22,02/05/2019,05:22,
,17187,STC-VOBC-T107,T 107- VOBC 1 non communicating,VOBC02,VOBC-ATS comms failure,03/03/2019,07:28,Inspection,0,Software issue,Software,Yes,HZ287,"Issue updated to DNP,MSI,SMC &FRT team.Fault self normalized",None,03/03/2019,10:28,02/05/2019,12:28,
,17388,STC-ZC-24,ZC24- ZC1 has lost redundant communication link alarm on ATS.,ZC01,Zone Controller Comms failure,03/03/2019,10:31,Inspection,0,Software issue,Software,Yes,HZ45,LC reset the ZC then normalized.,None,03/03/2019,13:31,02/05/2019,15:31,
,17457,STC-ZC-02,"ZC25 reports ZC2 has lost redundant communication link, Alarm on ATS.",ZC01,Zone Controller Comms failure,03/03/2019,10:34,Inspection,0,Software issue,Software,Yes,HZ382,"Network restored,Communication re-established",None,03/03/2019,13:34,02/05/2019,15:34,
,17463,STC-ZC-24,ZC 24 B Communication lost,ZC01,Zone Controller Comms failure,03/03/2019,17:20,Inspection,0,Software issue,Software,Yes,HZ01,"ZC Restarted Fault normalized at 18:10, under investigation by Thales",None,03/03/2019,20:20,02/05/2019,22:20,
,17468,STC-VOBC-T107,"VOBC 1 Active: T107 EB applied, No alarm for EB on ATS. LC not able to reset from ATS.",VOBC10,EB could not be reset,03/03/2019,21:13,Inspection,0,Software issue,Software,Yes,HZ67,"CBTC applied EB due to storage mode active or in pending state at time - 2019-02-23 13:12:43, 18:47, SIG Team asked LC to switch over the VOBC and then sleep and wake up the train then EB released, under investigation by Thales",None,04/03/2019,00:13,03/05/2019,02:13,
,17474,STC-ATS-RL,"All trains cannot be routed to All stabling platform except SBL1, All Train showing HELD and not moving.",ATS07,ATS lose control on trains,03/03/2019,22:10,Inspection,0,Software issue,Software,Yes,HZ393,"Restarted the server ,train operation normalized",None,04/03/2019,01:10,03/05/2019,03:10,
,17480,STC-ZC-24,Zone Controller 24-A Failed Lost Communication with ATS.,ZC01,Zone Controller Comms failure,04/03/2019,01:32,Inspection,0,Software issue,Software,Yes,HZ263,03:06 LC Restarted the ZC24-A by ATS. Fault Normalized,None,04/03/2019,04:32,03/05/2019,06:32,
,17874,STC-VOBC-T105,T105 Active Car: DM2- VOBC 1 became passive,VOBC01,VOBC Passive,04/03/2019,01:41,Inspection,0,Software issue,Software,Yes,HZ200,"12:05  LC VOBC restart command given became normal
 12:43 Informed to Thales STC & SMC STC team 
 12:50 As per thales passive available VOBC-1 became passive due to self test execution , know issue",None,04/03/2019,04:41,03/05/2019,06:41,
,18336,STC-VOBC-T118,"T118 Active VOBC-2 : ATS alarm'' Front position at changing R02e122'',CBTC EB applied due to unrecoverable disconnect (door and MSD) open automatically.",VOBC11,VOBC-MSD Interface failure,04/03/2019,05:24,Inspection,0,Software issue,Software,Yes,HZ146,"17:51 Informed to Thales Sig team.
 17:51 As per Thales LC done the vobc1 remote reset then issue normalized.
 17:55 Thales updated due to some emergency door output checkback failure vobc1 was down this causes the EB applied.",None,04/03/2019,08:24,03/05/2019,10:24,
,18353,STC-ZC-24,Zone Controller ZC 24 B failed,ZC04,Zone Controller comms card failure,04/03/2019,13:03,Inspection,0,Hardware issue,Hardware,Yes,HZ83,"6:09 Restart command given by LC and fault normalized
 Known Issue by Thales SIG team.",None,04/03/2019,16:03,03/05/2019,18:03,
,18364,STC-VOBC-T120,T118 VOBC 1 became non communicating,VOBC02,VOBC-ATS comms failure,04/03/2019,15:40,Inspection,0,Software issue,Software,Yes,HZ77,"8:55 lC Reset the VOBC then normalized.
 14:20 Informed to Thales sig team.",None,04/03/2019,18:40,03/05/2019,20:40,
,18375,STC-VOBC-T107,Stabling 07 NCO created with train association(T106 and T107 was in stabling 07),VOBC02,VOBC-ATS comms failure,04/03/2019,19:36,Inspection,0,Software issue,Software,No,,"Thales sig team updated The NCO is self normalized , This is a known issue to Thales and fixed in next software.",None,04/03/2019,22:36,04/05/2019,00:36,
,18392,STC-ZC-25,"ZC25 reports ZC2 has lost redundant communication link, Alarm on ATS.",ZC01,Zone Controller Comms failure,05/03/2019,01:53,Inspection,0,Software issue,Software,Yes,HZ167,"15:40 LC given the reset command it was normalized.
 16:30 Informed to Thales Sig team, it is a known issue to them will solve in next software.",None,05/03/2019,04:53,04/05/2019,06:53,
,18402,STC-ATS-SRS,"ICC ATS:OCC:RedLine _SRS1-Fail Lost Communication with ATS, ATS:OCC:RedLine _SRS2 Hot Standby Take over as Active.",ATS05,ATS SRS failure,05/03/2019,02:01,Inspection,0,SRS halted,Software,Yes,HZ107,"22:32:00 PM: informed to Thales SIG and SMC SIG team
 23:07 Thales and SMC SIG team checked at NMOC. Need to check at Signaling room
 00:08 Thales and SMC SIG and FRT checked in SER and found SRS 1 Halted. Restarted SRS1 and  Fault was normalized. SRS1 Active, SRS2 Passive.
 As per SIG team observed high temperature in the Room =23C. Informed to NMOC BMS operator and found set point is 24C. Now set point adjusted to 20C.",None,05/03/2019,05:01,04/05/2019,07:01,
,18404,STC-ZC-12,"Zone Controller ZC12 both A and B, Lost Communication with ATS.",ZC01,Zone Controller Comms failure,05/03/2019,14:39,Inspection,0,Software issue,Software,Yes,HZ383,"Network restored,Communication re-established",None,05/03/2019,17:39,04/05/2019,19:39,
,18426,STC-ZC-SRS,"ATS-OCC-Red line ICC_SRS 1 - Fail, Standby SRS active, All ZC don't have redundancy in ICC",ATS05,ATS SRS failure,05/03/2019,20:29,Inspection,0,Extra ZC not available,Software,Yes,HZ180,"Provided extra ZC ,Fault normalized",None,05/03/2019,23:29,05/05/2019,01:29,
,18515,STC-ATS-SRS,ATS-OCC-Red line ICC_SRS 1 - SRS and all ZC failed in ICC due to communication lost,ZC01,Zone Controller Comms failure,06/03/2019,18:08,Inspection,0,Software issue,Software,Yes,HZ384,"Network restored,Communication re-established",None,06/03/2019,21:08,05/05/2019,23:08,
,18548,STC-ACB-1204-1206,ACB-1204 and 1206 shows Disturbed and failed occupied in ATS at Msheireb PF-04,ACB01,ACB soft disturbance,07/03/2019,05:18,Inspection,0,Software issue,Software,Yes,HZ66,"Checked alaram ACB-1204 failed at 1:45.15 AM   and 2:12:30 AM LC reset ACB-1204,STC team investigated P4 PTW open at the time of failure",None,07/03/2019,08:18,06/05/2019,10:18,
,18608,STC-ZC-24,ATS alarm- ZC24 has lost a redundant communication link,ZC01,Zone Controller Comms failure,07/03/2019,15:18,Inspection,0,Software issue,Software,Yes,HZ37,"Reseted by LC Fault Normalized, under investigation by Thales.",None,07/03/2019,18:18,06/05/2019,20:18,
,18642,STC-ACB-1017-1011,ACB 1017 and ACB 1011 is disturbed healthy on ATS and ACB 1011 NCO created,ACB01,ACB soft disturbance,07/03/2019,19:44,Inspection,0,Alarm indicated,Software,Yes,HZ63,"Failure occurred at 03:22 Hrs on 01-03-2019, And Alarm generated that PSD in Unsafe Condition at RSST030 station under investigation by Thales",None,07/03/2019,22:44,07/05/2019,00:44,
,20050,STC-VOBC-T103,T103 Over speed detected and EB applied while train was entering in RSD-A06 W.,VOBC05,Overspeed,08/03/2019,11:15,Inspection,0,overspeed,Software,Yes,HZ09,"TS#103 B-02, LMA -03, CBTC applied EB due to train doors opened without being enabled, Train 111 was already there and it had communication loss due to there NCO was created,  at that time train 103 entered in SBL due to NCO availabe at next Track train faced EB.",None,08/03/2019,14:15,07/05/2019,16:15,
,20079,STC-ATS-LC1,Depot ICC-ATS Application for LC work station Crashed.,ATS04,ATS software crash,08/03/2019,12:05,Inspection,0,Software issue,Software,No,,Restarted the Application. Its a known issue and will be fixed after New Software update,None,08/03/2019,15:05,07/05/2019,17:05,
,21202,STC-VOBC-T120,T 120 over speed detected at location ACB 2607,VOBC05,Overspeed,08/03/2019,14:31,Inspection,0,overspeed,Software,Yes,HZ117,"21:29 LC Reset EB and normalized.
 23:20 Informed to Thales SIG.
 Thales updated due to VOBC to ATS communication lost. Known Issue as per Thales SIG>",None,08/03/2019,17:31,07/05/2019,19:31,
,21219,STC-ZC-24,ATS alarm-ATS and ZC ZC24-A communication lost,ZC01,Zone Controller Comms failure,08/03/2019,14:31,Inspection,0,Software issue,Software,Yes,HZ261,03:35 ATS and ZC24A communication established. Self Normalized. Known Issue by Thales SIG team.,None,08/03/2019,17:31,07/05/2019,19:31,
,21255,STC-VOBC-T107,"T107- Misaligned at Ras Bu Fontas P1, Oqba P1, Umm Ghuwailina P1 and Al Matar P1",VOBC03,VOBC stopping point inaccurate,08/03/2019,20:46,Inspection,0,Alignment issue,Hardware,Yes,HZ363,,None,08/03/2019,23:46,08/05/2019,01:46,
,21259,STC-VOBC-T117,"T117 Both VOBC1 and VOBC2 were Failed Non- Communicating with ATS, Approaching Al Bidda Station PF4.",VOBC02,VOBC-ATS comms failure,08/03/2019,20:46,Inspection,0,Software issue,Software,Yes,HZ199,"12:14 Informed to Thales STC ,SMC STC & FRT team 
 12:15 RKH FC reported T117 both VOBC became showing non communicating in ATS at Al Bidda PLT02
 12:15 SMC FC informed to SMC STC and Thales STC team inside NMOC
 12:16 Dispatched FRT to board T117
 12:29 FRT still on the way to Al Bidda
 12:37 ICC instructed CETL to move T117 in RM mode up to MSH. While approaching MSH one VOBC started communicating.
  ICC route T117 in ATO and removed the train from mainline. Spare train T112 (Stabled in Wakra station) swapped with T117.
 13:58 FRT along with Thales STC board T117 in SBL06, checked TCMS alarms and found ATS and ZC communication lost alarm in TCMS (Picture Attached)
 14:20 Thales team updated after restarted VOBC-1 & MRU, Fault Normalized
 16:30 Thales Team updated that train is fit for the service
 Same time Informed to RKH FC Verbally",None,08/03/2019,23:46,08/05/2019,01:46,
,19989,STC-VOBC-T124,T124 not aligned in Oqba Platform 1,VOBC03,VOBC stopping point inaccurate,09/03/2019,03:17,Inspection,0,Alignment issue,Hardware,Yes,HZ358,,None,09/03/2019,06:17,08/05/2019,08:17,
,20080,STC-ZC-24,"Depot ICC- ZC 24A and ZC 24B lost communication with ATS, Failed",ZC01,Zone Controller Comms failure,09/03/2019,18:38,Inspection,0,Software issue,Software,Yes,HZ24,"STC Team Manual Reset with Thales ,fault is normal at 16:32hrs ",None,09/03/2019,21:38,08/05/2019,23:38,
,20860,STC-VOBC-T124,"T124- Misaligned at Umm Ghuwailina P1, Train Position In-determine.",VOBC03,VOBC stopping point inaccurate,09/03/2019,18:50,Inspection,0,Alignment issue,Hardware,Yes,HZ360,,None,09/03/2019,21:50,08/05/2019,23:50,
,19981,STC-VOBC-T106,T106 at block ACB 1403 reported train has violated in non permissive signal due to that T106 applied EB as STL violated.,VOBC12,SPAD,10/03/2019,06:09,Inspection,0,Software issue,Software,Yes,HZ39,On Board TA released the EB Manually and the train was re routed.  Its a Software Issue and  its under investigation by Thales,None,10/03/2019,09:09,09/05/2019,11:09,
,21254,STC-VOBC-T120,"T120 occurred Misalignment with Platform, on Qassar PF2 and Matar PF2.",VOBC03,VOBC stopping point inaccurate,10/03/2019,19:21,Inspection,0,Alignment issue,Hardware,Yes,HZ362,,None,10/03/2019,22:21,10/05/2019,00:21,
,20861,STC-VOBC-T120,T120- Misaligned at Msheireb P1. Train Position In-determine.,VOBC03,VOBC stopping point inaccurate,11/03/2019,10:20,Inspection,0,Alignment issue,Hardware,Yes,HZ361,,None,11/03/2019,13:20,10/05/2019,15:20,
,19602,STC-VOBC-T101,T101 was observed at Al Qasar Platform 1 on ATS. Physically there was no train confirmed by SM. MHI confirmed that T101 was actually at Qatar University Station,VOBC02,VOBC-ATS comms failure,11/03/2019,17:45,Inspection,0,Software issue,Software,No,,"Playback Checked found T101 entered into Red Line but Physically it was in, Red Line Extension So It was A False View, under investigation by Thales.",None,11/03/2019,20:45,10/05/2019,22:45,
,19639,STC-ZC-10,ATS alarm- ZC10 A and B Fail/ lost communication with ATS,ZC01,Zone Controller Comms failure,11/03/2019,19:22,Inspection,0,Software issue,Software,Yes,HZ03,"ZC 10 Hard reseted after reseting fault normalized, under investigation by Thales",None,11/03/2019,22:22,11/05/2019,00:22,
,19645,STC-VOBC-T111,"T111 VOBC1 is Passive, Should be in Passive Available. Stabling 04",VOBC01,VOBC Passive,11/03/2019,23:04,Inspection,0,Software issue,Software,Yes,HZ05,Under investigation by Thales,None,12/03/2019,02:04,11/05/2019,04:04,
,19646,STC-VOBC-T107,"T107 VOBC is Passive, Should be in Passive Available. Stabling 01",VOBC01,VOBC Passive,11/03/2019,23:16,Inspection,0,Software issue,Software,Yes,HZ06,Under investigation by Thales,None,12/03/2019,02:16,11/05/2019,04:16,
,19718,STC-ZC-24,ZC - Zone Controller 24 reported ZC 2 has lost communication link with ATS,ZC01,Zone Controller Comms failure,12/03/2019,03:41,Inspection,0,Software issue,Software,Yes,HZ217,"10:45 Informed to Thales SIG
 as per Thales this is a known issue. Single communication lost. WO can be closed",None,12/03/2019,06:41,11/05/2019,08:41,
,19719,STC-ATS-WS-2,ATS - Line controller work station 2 is crashed.,ATS04,ATS software crash,12/03/2019,04:16,Inspection,0,Software issue,Software,No,,Initial action taken by LC restarted the ATS application. ,None,12/03/2019,07:16,11/05/2019,09:16,
,19787,STC-VOBC-T103,T103 VOBC 2 status is passive.,VOBC01,VOBC Passive,12/03/2019,04:16,Inspection,0,Software issue,Software,No,,LC given VOBC reset command. Under investigation by Thales,None,12/03/2019,07:16,11/05/2019,09:16,
,19830,STC-VOBC-T118,T118 - Train door does not open at RBF Station Platform1 on the Train Door open command given by LC and the ATS does not displays the Alarm,VOBC02,VOBC-ATS comms failure,12/03/2019,05:17,Inspection,0,Software issue,Software,no,,"9:18 Informed to Thales STC & SMC STC team
 3/15/2019  10:52  Thales SIG DNP updates: Known issue. Will be rectified in the next ATS sofware version.",None,12/03/2019,08:17,11/05/2019,10:17,
,19851,STC-VOBC-T115,T115 VOBC1 Non Communicating. Train in SBL-06 East.,VOBC02,VOBC-ATS comms failure,12/03/2019,07:29,Inspection,0,Software issue,Software,Yes,HZ269,"00:50 Informed to SMC and Thales Sig team.
 1:24 The fault was self normalized.",None,12/03/2019,10:29,11/05/2019,12:29,
,19859,STC-ATS,"Depot - ATS Indicating, NCO Reported On SBL 03,04,05,07 and 08 without Train Association.",ATS07,ATS lose control on trains,12/03/2019,10:10,Inspection,0,Software issue,Software,No,,07:15 Thales team Reset the blocks. Fault Normalized,None,12/03/2019,13:10,11/05/2019,15:10,
,19898,STC-ZC-24,ATS alarm-ATS and ZC ZC24-B communication lost,ZC01,Zone Controller Comms failure,12/03/2019,11:46,Inspection,0,Software issue,Software,Yes,HZ68,ATS alarm-ATS and ZC ZC24-B communication established at 18:16. under investigation by Thales,None,12/03/2019,14:46,11/05/2019,16:46,
,19906,STC-ACB-2602-2604-2606-2608-2610-2611,"Depot SBL: ACB 2602,2604,2606,2608,2610 and 2614 Indicating Disturbed Alarm on ATS.",ACB01,ACB soft disturbance,12/03/2019,13:26,Inspection,0,Alarm disturbed,Software,Yes,HZ398,"Restatred software,fault self normalized",None,12/03/2019,16:26,11/05/2019,18:26,
,20000,STC-VOBC-T107,T107 not aligned in RBF Platform 2,VOBC03,VOBC stopping point inaccurate,12/03/2019,18:56,Inspection,0,Alignment issue,Hardware,Yes,HZ359,,None,12/03/2019,21:56,11/05/2019,23:56,
,20013,STC-ATS-LC1,As observed in ATS- there is no label information for all the trains reaching Al Bidda platform 1,ATS02,ATS train label disappeared,12/03/2019,20:23,Inspection,0,Software issue,Software,No,,Software issue Under investigation by Thales,None,12/03/2019,23:23,12/05/2019,01:23,
,20016,STC-VOBC-T112,T 112 doors were not opened at platform 2. Misalignment status - in-determine,VOBC03,VOBC stopping point inaccurate,13/03/2019,01:00,Inspection,0,Alignment issue,Hardware,Yes,HZ328,,None,13/03/2019,04:00,12/05/2019,06:00,
,21203,STC-VOBC-T124,"T 124 - Self test 8 and 6 failed, set to sleep but failed",VOBC04,Train unable to set in sleep mode,13/03/2019,11:54,Inspection,0,Software issue,Software,Yes,HZ99,"23:39 Informed to FRT and SMC and KS team
 00:20 - 00:30 T124 HVAC Breaker reset done and the fault was cleared by KS team. Indication in SCD all train self teset successful. Updated to RKH FC",None,13/03/2019,14:54,12/05/2019,16:54,
,21222,STC-VOBC-T120,"T120 SBL 06 - VOBC-01 fluctuating from active to non-communicating, VOBC-02 status Non communicating",VOBC02,VOBC-ATS comms failure,13/03/2019,12:30,Inspection,0,Software issue,Software,Yes,HZ48,LC observed that the VOBC-01 self normalises at the start and after few seconds again becomes non communicating under investigation by Thales,None,13/03/2019,15:30,12/05/2019,17:30,
,21306,STC-ZC-24,ATS- ZC 24 B Failed,ZC01,Zone Controller Comms failure,13/03/2019,20:12,Inspection,0,Software issue,software,No,,"ZC Restarted  after restarting fault normalized, under investigation by Thales",None,13/03/2019,23:12,13/05/2019,01:12,
,21307,STC-ZC-24,ATS- ZC 24 A Failed,ZC01,Zone Controller Comms failure,13/03/2019,20:32,Inspection,0,Software issue,software,No,,"ZC Restarted  after restarting fault normalized, under investigation by Thales",None,13/03/2019,23:32,13/05/2019,01:32,
,21389,STC-VOBC-T120,T 123 VOBC 1045 is lost communication with ATS,VOBC02,VOBC-ATS comms failure,14/03/2019,05:08,Inspection,0,Software issue,Software,Yes,HZ97,23:46 Fault Self Normalized. 01:05 Informed to Thales SIG. Known Issue as per Thales team,None,14/03/2019,08:08,13/05/2019,10:08,
,21420,STC-ATS-RL,Umm Ghuwailina P2- Close Track applied on TK1120. No alarm on ATS.,ATS010,ATS close track failure,14/03/2019,05:47,Inspection,0,close track applied,Software,Yes,HZ282,"System restarted ,fault normalized",None,14/03/2019,08:47,13/05/2019,10:47,
,21429,STC-VOBC-T115,"T115- Misaligned at Msheireb P1, West Bay P1,Msheireb P2. Train Position In-determine and EB applied",VOBC03,VOBC stopping point inaccurate,14/03/2019,05:48,Inspection,0,Alignment issue,Hardware,Yes,HZ364,,None,14/03/2019,08:48,13/05/2019,10:48,
,21432,STC-VOBC-T111,"T111- Obstruction Motion Detected, EB applied in Ras Bu Fontas and Door did not open",VOBC08,Wayside obstacle detection spurious activation,14/03/2019,08:36,Inspection,0,Obstruction in motion,Hardware,Yes,HZ324,Obstruction cleared,None,14/03/2019,11:36,13/05/2019,13:36,
,21433,STC-VOBC-T107,"T107- Misaligned at Ras Bu Fontas Platform-01, Oqba Platform-01, Umm Ghuwailina P1 and Al Matar Platform-01. Train Position In-determine",VOBC03,VOBC stopping point inaccurate,14/03/2019,08:54,Inspection,0,Alignment issue,Hardware,Yes,HZ365,,None,14/03/2019,11:54,13/05/2019,13:54,
,21459,STC-VOBC-T112,T112- VOBC 2 non communicating,VOBC02,VOBC-ATS comms failure,14/03/2019,11:42,Inspection,0,Software issue,Software,Yes,HZ288,"Issue updated to DNP,MSI,SMC &FRT team.Fault self normalized",None,14/03/2019,14:42,13/05/2019,16:42,
,21476,STC-VOBC-T112,T112- Misaligned at Al Doha Al Jadeeda Platform-02. Train Position In-determine,VOBC03,VOBC stopping point inaccurate,14/03/2019,13:03,Inspection,0,Alignment issue,Hardware,Yes,HZ366,,None,14/03/2019,16:03,13/05/2019,18:03,
,21477,STC-VOBC-T103,T103 misalignment indetermine @ Al Bidda PTF-1,VOBC03,VOBC stopping point inaccurate,14/03/2019,13:04,Inspection,0,Alignment issue,Hardware,Yes,HZ367,SMC FC checked in SCADA CAR T BCU 1 and DM2 BCU 1 fault appear and disappear. SMC FRT checked in TCMS event it is showing BCU break pad failing release. This subsystem belongs to RST.,None,14/03/2019,16:04,13/05/2019,18:04,
,21480,STC-ATS-LC1,T 105 - Launch availaibility is set to unavailable but still the train is getting the runs,ATS07,ATS lose control on trains,14/03/2019,13:39,Inspection,0,Software issue,Software,No,,"RSDT010-0001645 Reseted and assigned run to another train, Under investigation by Thales",None,14/03/2019,16:39,13/05/2019,18:39,
,21493,STC-ZC-24,ATS- ZC 24 A Communication lost Out of Service,ZC01,Zone Controller Comms failure,14/03/2019,15:15,Inspection,0,Software issue,Software,Yes,HZ43,"LC tried reset but not successful.
 16:00 Informed to Thales and STC.
 16:32 SMC team dome manual reset then normalized.",None,14/03/2019,18:15,13/05/2019,20:15,
,21505,STC-VOBC-T112,T112- Misaligned at Al Doha Al Jadeeda Platform2,VOBC03,VOBC stopping point inaccurate,14/03/2019,17:15,Inspection,0,Alignment issue,Hardware,Yes,HZ368,,None,14/03/2019,20:15,13/05/2019,22:15,
,21506,STC-ZC-24,ATS- ZC 24 B Communication lost Out of Service,ZC01,Zone Controller Comms failure,14/03/2019,18:21,Inspection,0,Software issue,Software,Yes,HZ385,"Network restored,Communication re-established",None,14/03/2019,21:21,13/05/2019,23:21,
,21510,STC-ZC-24,ATS- ZC 24 A Communication lost Out of Service,ZC01,Zone Controller Comms failure,14/03/2019,19:53,Inspection,0,Software issue,Software,Yes,HZ386,"Network restored,Communication re-established",None,14/03/2019,22:53,14/05/2019,00:53,
,21515,STC-VOBC-T111,"T111 SBL08 West - Unable to set train to sleep mode and status as not aligned on ATS, but aligned on TCMS as per on board Staff. Train was set to sleep manually. but after the train was set to slept, ATS status - Storage Mode activation command rejected, ATS failed to wake up due to VOBC self test Failure",VOBC04,Train unable to set in sleep mode,14/03/2019,20:28,Inspection,0,Software issue,Software,Yes,HZ373,"System rebooted , fault normalized",None,14/03/2019,23:28,14/05/2019,01:28,
